YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W04,37244,,14124,0,40950,FI,5525292,FI,ALL,COM,4476235
2021-W04,0,,0,0,,FI,5525292,FI,ALL,AZ,4476235
2021-W04,0,,0,0,,FI1C,5525292,FI,ALL,UNK,947446
2021-W04,1,,0,0,,FI19,5525292,FI,ALL,MOD,1115634
2021-W04,8149,,3732,0,,FI1C,5525292,FI,ALL,COM,947446
2021-W04,0,,0,0,,FI1C,5525292,FI,ALL,AZ,947446
2021-W04,5451,,4316,0,,FI1D,5525292,FI,ALL,COM,1030639
2021-W04,0,,0,0,,FI19,5525292,FI,ALL,AZ,1115634
2021-W04,2,,0,0,,FI1C,5525292,FI,ALL,MOD,947446
2021-W04,0,,0,0,,FI1B,5525292,FI,ALL,UNK,1358542
2021-W04,8,,0,0,,FI1B,5525292,FI,ALL,MOD,1358542
2021-W04,0,,0,0,,FI20,5525292,FI,ALL,AZ,23974
2021-W04,0,,0,0,,FI19,5525292,FI,Age18_24,MOD,111748
2021-W04,344,,79,0,,FI19,5525292,FI,Age18_24,COM,111748
2021-W04,0,,0,0,,FI19,5525292,FI,Age18_24,AZ,111748
2021-W04,272,,97,0,,FI1B,5525292,FI,Age18_24,COM,133131
2021-W04,0,,0,0,,FI1B,5525292,FI,Age18_24,AZ,133131
2021-W04,320,,126,0,,FI1C,5525292,FI,Age18_24,COM,86290
2021-W04,0,,0,0,,FI1C,5525292,FI,Age18_24,MOD,86290
2021-W04,0,,0,0,,FI1C,5525292,FI,Age18_24,UNK,86290
2021-W04,0,,0,0,,FI1C,5525292,FI,Age18_24,AZ,86290
2021-W04,223,,182,0,,FI1D,5525292,FI,Age18_24,COM,99532
2021-W04,0,,0,0,,FI1D,5525292,FI,Age18_24,AZ,99532
2021-W04,0,,0,0,,FI20,5525292,FI,Age18_24,AZ,1893
2021-W04,0,,0,0,,FI1B,5525292,FI,Age18_24,UNK,133131
2021-W04,0,,0,0,,FI1B,5525292,FI,Age18_24,MOD,133131
2021-W04,0,,0,0,,FI1D,5525292,FI,Age18_24,UNK,99532
2021-W04,20,,0,0,,FI1D,5525292,FI,Age18_24,MOD,99532
2021-W04,0,,0,0,,FI19,5525292,FI,Age18_24,UNK,111748
2021-W04,33,,8,0,,FI20,5525292,FI,Age18_24,COM,1893
2021-W04,0,,0,0,,FI20,5525292,FI,Age18_24,MOD,1893
2021-W04,0,,0,0,,FI20,5525292,FI,Age18_24,UNK,1893
2021-W04,0,,0,0,,FI,5525292,FI,Age18_24,AZ,432594
2021-W04,1193,,493,0,,FI,5525292,FI,Age18_24,COM,432594
2021-W04,20,,0,0,,FI,5525292,FI,Age18_24,MOD,432594
2021-W04,0,,0,0,,FI,5525292,FI,Age18_24,UNK,432594
2021-W04,0,,0,0,,FI1D,5525292,FI,Age25_49,UNK,358462
2021-W04,0,,0,0,,FI19,5525292,FI,Age25_49,AZ,414611
2021-W04,191,,0,0,,FI1D,5525292,FI,Age25_49,MOD,358462
2021-W04,0,,0,0,,FI1C,5525292,FI,Age25_49,MOD,334214
2021-W04,0,,0,0,,FI1C,5525292,FI,Age25_49,UNK,334214
2021-W04,1476,,2462,0,,FI1D,5525292,FI,Age25_49,COM,358462
2021-W04,0,,0,0,,FI20,5525292,FI,Age25_49,MOD,9244
2021-W04,0,,0,0,,FI1D,5525292,FI,Age25_49,AZ,358462
2021-W04,2304,,1562,0,,FI19,5525292,FI,Age25_49,COM,414611
2021-W04,0,,0,0,,FI19,5525292,FI,Age25_49,MOD,414611
2021-W04,0,,0,0,,FI19,5525292,FI,Age25_49,UNK,414611
2021-W04,1935,,2198,0,,FI1C,5525292,FI,Age25_49,COM,334214
2021-W04,2023,,1630,0,,FI1B,5525292,FI,Age25_49,COM,611552
2021-W04,0,,0,0,,FI1B,5525292,FI,Age25_49,MOD,611552
2021-W04,0,,0,0,,FI20,5525292,FI,Age25_49,UNK,9244
2021-W04,0,,0,0,,FI1B,5525292,FI,Age25_49,UNK,611552
2021-W04,109,,100,0,,FI20,5525292,FI,Age25_49,COM,9244
2021-W04,0,,0,0,,FI1B,5525292,FI,Age25_49,AZ,611552
2021-W04,0,,0,0,,FI1C,5525292,FI,Age25_49,AZ,334214
2021-W04,0,,0,0,,FI,5525292,FI,Age25_49,AZ,1728083
2021-W04,7860,,7968,0,,FI,5525292,FI,Age25_49,COM,1728083
2021-W04,191,,0,0,,FI,5525292,FI,Age25_49,MOD,1728083
2021-W04,0,,0,0,,FI,5525292,FI,Age25_49,UNK,1728083
2021-W04,0,,0,0,,FI20,5525292,FI,Age25_49,AZ,9244
2021-W04,0,,0,0,,FI1D,5525292,FI,Age50_59,UNK,167867
2021-W04,0,,0,0,,FI1B,5525292,FI,Age50_59,AZ,221373
2021-W04,991,,631,0,,FI1B,5525292,FI,Age50_59,COM,221373
2021-W04,0,,0,0,,FI1B,5525292,FI,Age50_59,MOD,221373
2021-W04,0,,0,0,,FI1B,5525292,FI,Age50_59,UNK,221373
2021-W04,174,,0,0,,FI1D,5525292,FI,Age50_59,MOD,167867
2021-W04,1044,,1018,0,,FI1D,5525292,FI,Age50_59,COM,167867
2021-W04,0,,0,0,,FI1D,5525292,FI,Age50_59,AZ,167867
2021-W04,0,,0,0,,FI,5525292,FI,Age50_59,AZ,724665
2021-W04,4726,,3139,0,,FI,5525292,FI,Age50_59,COM,724665
2021-W04,174,,0,0,,FI,5525292,FI,Age50_59,MOD,724665
2021-W04,0,,0,0,,FI,5525292,FI,Age50_59,UNK,724665
2021-W04,0,,0,0,,FI1C,5525292,FI,Age50_59,UNK,156381
2021-W04,0,,0,0,,FI1C,5525292,FI,Age50_59,MOD,156381
2021-W04,0,,0,0,,FI19,5525292,FI,Age50_59,AZ,174886
2021-W04,1409,,472,0,,FI19,5525292,FI,Age50_59,COM,174886
2021-W04,0,,0,0,,FI19,5525292,FI,Age50_59,MOD,174886
2021-W04,0,,0,0,,FI19,5525292,FI,Age50_59,UNK,174886
2021-W04,0,,0,0,,FI20,5525292,FI,Age50_59,AZ,4158
2021-W04,1229,,980,0,,FI1C,5525292,FI,Age50_59,COM,156381
2021-W04,0,,0,0,,FI1C,5525292,FI,Age50_59,AZ,156381
2021-W04,0,,0,0,,FI20,5525292,FI,Age50_59,UNK,4158
2021-W04,0,,0,0,,FI20,5525292,FI,Age50_59,MOD,4158
2021-W04,51,,38,0,,FI20,5525292,FI,Age50_59,COM,4158
2021-W04,0,,0,0,,FI19,5525292,FI,Age60_69,UNK,181300
2021-W04,0,,0,0,,FI1B,5525292,FI,Age60_69,UNK,181690
2021-W04,0,,0,0,,FI1D,5525292,FI,Age60_69,UNK,187872
2021-W04,230,,0,0,,FI1D,5525292,FI,Age60_69,MOD,187872
2021-W04,0,,0,0,,FI1C,5525292,FI,Age60_69,UNK,161879
2021-W04,669,,478,0,,FI1D,5525292,FI,Age60_69,COM,187872
2021-W04,0,,0,0,,FI,5525292,FI,Age60_69,UNK,716579
2021-W04,0,,0,0,,FI19,5525292,FI,Age60_69,AZ,181300
2021-W04,908,,177,0,,FI19,5525292,FI,Age60_69,COM,181300
2021-W04,807,,400,0,,FI1C,5525292,FI,Age60_69,COM,161879
2021-W04,231,,0,0,,FI,5525292,FI,Age60_69,MOD,716579
2021-W04,0,,0,0,,FI1C,5525292,FI,Age60_69,AZ,161879
2021-W04,3134,,1417,0,,FI,5525292,FI,Age60_69,COM,716579
2021-W04,0,,0,0,,FI,5525292,FI,Age60_69,AZ,716579
2021-W04,1,,0,0,,FI1C,5525292,FI,Age60_69,MOD,161879
2021-W04,0,,0,0,,FI20,5525292,FI,Age60_69,AZ,3838
2021-W04,39,,20,0,,FI20,5525292,FI,Age60_69,COM,3838
2021-W04,0,,0,0,,FI20,5525292,FI,Age60_69,MOD,3838
2021-W04,0,,0,0,,FI20,5525292,FI,Age60_69,UNK,3838
2021-W04,0,,0,0,,FI1B,5525292,FI,Age60_69,AZ,181690
2021-W04,710,,339,0,,FI1B,5525292,FI,Age60_69,COM,181690
2021-W04,0,,0,0,,FI1B,5525292,FI,Age60_69,MOD,181690
2021-W04,0,,0,0,,FI1D,5525292,FI,Age60_69,AZ,187872
2021-W04,0,,0,0,,FI19,5525292,FI,Age60_69,MOD,181300
2021-W04,2,,0,0,,FI1B,5525292,FI,Age70_79,MOD,141702
2021-W04,0,,0,0,,FI1B,5525292,FI,Age70_79,UNK,141702
2021-W04,0,,0,0,,FI,5525292,FI,Age70_79,AZ,561908
2021-W04,3596,,294,0,,FI,5525292,FI,Age70_79,COM,561908
2021-W04,472,,0,0,,FI,5525292,FI,Age70_79,MOD,561908
2021-W04,0,,0,0,,FI1D,5525292,FI,Age70_79,UNK,136699
2021-W04,468,,0,0,,FI1D,5525292,FI,Age70_79,MOD,136699
2021-W04,524,,36,0,,FI1D,5525292,FI,Age70_79,COM,136699
2021-W04,0,,0,0,,FI1D,5525292,FI,Age70_79,AZ,136699
2021-W04,0,,0,0,,FI20,5525292,FI,Age70_79,AZ,3187
2021-W04,37,,0,0,,FI20,5525292,FI,Age70_79,COM,3187
2021-W04,0,,0,0,,FI20,5525292,FI,Age70_79,MOD,3187
2021-W04,0,,0,0,,FI,5525292,FI,Age70_79,UNK,561908
2021-W04,1,,0,0,,FI1C,5525292,FI,Age70_79,MOD,133383
2021-W04,0,,0,0,,FI19,5525292,FI,Age70_79,AZ,146937
2021-W04,0,,0,0,,FI1B,5525292,FI,Age70_79,AZ,141702
2021-W04,1262,,40,0,,FI19,5525292,FI,Age70_79,COM,146937
2021-W04,0,,0,0,,FI19,5525292,FI,Age70_79,MOD,146937
2021-W04,0,,0,0,,FI19,5525292,FI,Age70_79,UNK,146937
2021-W04,0,,0,0,,FI1C,5525292,FI,Age70_79,UNK,133383
2021-W04,848,,10,0,,FI1C,5525292,FI,Age70_79,COM,133383
2021-W04,0,,0,0,,FI1C,5525292,FI,Age70_79,AZ,133383
2021-W04,925,,208,0,,FI1B,5525292,FI,Age70_79,COM,141702
2021-W04,0,,0,0,,FI20,5525292,FI,Age70_79,UNK,3187
2021-W04,0,,0,0,,FI1B,5525292,FI,Age80+,AZ,69094
2021-W04,0,,0,0,,FI19,5525292,FI,Age80+,AZ,86152
2021-W04,0,,0,0,,FI1B,5525292,FI,Age80+,UNK,69094
2021-W04,0,,0,0,,FI1D,5525292,FI,Age80+,UNK,80207
2021-W04,0,,0,0,,FI1C,5525292,FI,Age80+,MOD,75299
2021-W04,0,,0,0,,FI1C,5525292,FI,Age80+,UNK,75299
2021-W04,3010,,18,0,,FI1C,5525292,FI,Age80+,COM,75299
2021-W04,0,,0,0,,FI19,5525292,FI,Age80+,UNK,86152
2021-W04,1,,0,0,,FI19,5525292,FI,Age80+,MOD,86152
2021-W04,0,,0,0,,FI1C,5525292,FI,Age80+,AZ,75299
2021-W04,0,,0,0,,FI20,5525292,FI,Age80+,UNK,1654
2021-W04,0,,0,0,,FI20,5525292,FI,Age80+,MOD,1654
2021-W04,247,,0,0,,FI20,5525292,FI,Age80+,COM,1654
2021-W04,0,,0,0,,FI20,5525292,FI,Age80+,AZ,1654
2021-W04,0,,0,0,,FI1D,5525292,FI,Age80+,AZ,80207
2021-W04,6595,,543,0,,FI1B,5525292,FI,Age80+,COM,69094
2021-W04,0,,0,0,,FI,5525292,FI,Age80+,UNK,312406
2021-W04,1273,,0,0,,FI,5525292,FI,Age80+,MOD,312406
2021-W04,16735,,813,0,,FI,5525292,FI,Age80+,COM,312406
2021-W04,0,,0,0,,FI,5525292,FI,Age80+,AZ,312406
2021-W04,6,,0,0,,FI1B,5525292,FI,Age80+,MOD,69094
2021-W04,1515,,140,0,,FI1D,5525292,FI,Age80+,COM,80207
2021-W04,5367,,112,0,,FI19,5525292,FI,Age80+,COM,86152
2021-W04,1266,,0,0,,FI1D,5525292,FI,Age80+,MOD,80207
2021-W04,0,,0,0,,FI1C,5525292,FI,AgeUNK,UNK,
2021-W04,0,,0,0,,FI1C,5525292,FI,AgeUNK,MOD,
2021-W04,0,,0,0,,FI19,5525292,FI,AgeUNK,AZ,
2021-W04,0,,0,0,,FI19,5525292,FI,AgeUNK,COM,
2021-W04,0,,0,0,,FI19,5525292,FI,AgeUNK,MOD,
2021-W04,0,,0,0,,FI19,5525292,FI,AgeUNK,UNK,
2021-W04,0,,0,0,,FI20,5525292,FI,AgeUNK,UNK,
2021-W04,0,,0,0,,FI20,5525292,FI,AgeUNK,MOD,
2021-W04,0,,0,0,,FI20,5525292,FI,AgeUNK,COM,
2021-W04,0,,0,0,,FI20,5525292,FI,AgeUNK,AZ,
2021-W04,0,,0,0,,FI1C,5525292,FI,AgeUNK,COM,
2021-W04,0,,0,0,,FI1C,5525292,FI,AgeUNK,AZ,
2021-W04,0,,0,0,,FI1D,5525292,FI,AgeUNK,MOD,
2021-W04,0,,0,0,,FI1B,5525292,FI,AgeUNK,COM,
2021-W04,0,,0,0,,FI1B,5525292,FI,AgeUNK,AZ,
2021-W04,0,,0,0,,FI1B,5525292,FI,AgeUNK,MOD,
2021-W04,0,,0,0,,FI1B,5525292,FI,AgeUNK,UNK,
2021-W04,0,,0,0,,FI1D,5525292,FI,AgeUNK,UNK,
2021-W04,0,,0,0,,FI1D,5525292,FI,AgeUNK,COM,
2021-W04,0,,0,0,,FI1D,5525292,FI,AgeUNK,AZ,
2021-W04,0,,0,0,,FI,5525292,FI,AgeUNK,AZ,
2021-W04,0,,0,0,,FI,5525292,FI,AgeUNK,COM,
2021-W04,0,,0,0,,FI,5525292,FI,AgeUNK,MOD,
2021-W04,0,,0,0,,FI,5525292,FI,AgeUNK,UNK,
2021-W05,0,,0,0,,FI,5525292,FI,ALL,UNK,4476235
2021-W05,830,,0,0,,FI,5525292,FI,ALL,MOD,4476235
2021-W05,21596,,32713,0,47970,FI,5525292,FI,ALL,COM,4476235
2021-W05,0,,0,0,24000,FI,5525292,FI,ALL,AZ,4476235
2021-W05,0,,0,0,,FI19,5525292,FI,ALL,AZ,1115634
2021-W05,0,,0,0,,FI1D,5525292,FI,ALL,UNK,1030639
2021-W05,0,,0,0,,FI1B,5525292,FI,ALL,AZ,1358542
2021-W05,0,,0,0,,FI1C,5525292,FI,ALL,AZ,947446
2021-W05,5857,,7434,0,,FI19,5525292,FI,ALL,COM,1115634
2021-W05,7061,,9383,0,,FI1B,5525292,FI,ALL,COM,1358542
2021-W05,3,,0,0,,FI1C,5525292,FI,ALL,MOD,947446
2021-W05,5285,,6843,0,,FI1C,5525292,FI,ALL,COM,947446
2021-W05,720,,0,0,,FI1D,5525292,FI,ALL,MOD,1030639
2021-W05,2940,,8831,0,,FI1D,5525292,FI,ALL,COM,1030639
2021-W05,0,,0,0,,FI1D,5525292,FI,ALL,AZ,1030639
2021-W05,0,,0,0,,FI19,5525292,FI,ALL,MOD,1115634
2021-W05,0,,0,0,,FI19,5525292,FI,ALL,UNK,1115634
2021-W05,0,,0,0,,FI20,5525292,FI,ALL,UNK,23974
2021-W05,0,,0,0,,FI20,5525292,FI,ALL,MOD,23974
2021-W05,435,,189,0,,FI20,5525292,FI,ALL,COM,23974
2021-W05,0,,0,0,,FI20,5525292,FI,ALL,AZ,23974
2021-W05,0,,0,0,,FI1C,5525292,FI,ALL,UNK,947446
2021-W05,0,,0,0,,FI1B,5525292,FI,ALL,UNK,1358542
2021-W05,107,,0,0,,FI1B,5525292,FI,ALL,MOD,1358542
2021-W05,0,,0,0,,FI1B,5525292,FI,Age18_24,AZ,133131
2021-W05,0,,0,0,,FI19,5525292,FI,Age18_24,UNK,111748
2021-W05,0,,0,0,,FI19,5525292,FI,Age18_24,MOD,111748
2021-W05,0,,0,0,,FI20,5525292,FI,Age18_24,UNK,1893
2021-W05,0,,0,0,,FI20,5525292,FI,Age18_24,MOD,1893
2021-W05,9,,4,0,,FI20,5525292,FI,Age18_24,COM,1893
2021-W05,0,,0,0,,FI20,5525292,FI,Age18_24,AZ,1893
2021-W05,188,,212,0,,FI19,5525292,FI,Age18_24,COM,111748
2021-W05,0,,0,0,,FI19,5525292,FI,Age18_24,AZ,111748
2021-W05,0,,0,0,,FI1D,5525292,FI,Age18_24,UNK,99532
2021-W05,3,,0,0,,FI1D,5525292,FI,Age18_24,MOD,99532
2021-W05,83,,282,0,,FI1D,5525292,FI,Age18_24,COM,99532
2021-W05,0,,0,0,,FI1D,5525292,FI,Age18_24,AZ,99532
2021-W05,0,,0,0,,FI1C,5525292,FI,Age18_24,UNK,86290
2021-W05,192,,278,0,,FI1C,5525292,FI,Age18_24,COM,86290
2021-W05,0,,0,0,,FI1C,5525292,FI,Age18_24,AZ,86290
2021-W05,0,,0,0,,FI1C,5525292,FI,Age18_24,MOD,86290
2021-W05,0,,0,0,,FI,5525292,FI,Age18_24,AZ,432594
2021-W05,565,,1080,0,,FI,5525292,FI,Age18_24,COM,432594
2021-W05,5,,0,0,,FI,5525292,FI,Age18_24,MOD,432594
2021-W05,0,,0,0,,FI,5525292,FI,Age18_24,UNK,432594
2021-W05,0,,0,0,,FI1B,5525292,FI,Age18_24,UNK,133131
2021-W05,2,,0,0,,FI1B,5525292,FI,Age18_24,MOD,133131
2021-W05,86,,302,0,,FI1B,5525292,FI,Age18_24,COM,133131
2021-W05,32,,109,0,,FI20,5525292,FI,Age25_49,COM,9244
2021-W05,3786,,14464,0,,FI,5525292,FI,Age25_49,COM,1728083
2021-W05,18,,0,0,,FI1D,5525292,FI,Age25_49,MOD,358462
2021-W05,0,,0,0,,FI1D,5525292,FI,Age25_49,UNK,358462
2021-W05,0,,0,0,,FI20,5525292,FI,Age25_49,MOD,9244
2021-W05,0,,0,0,,FI20,5525292,FI,Age25_49,AZ,9244
2021-W05,1,,0,0,,FI1C,5525292,FI,Age25_49,MOD,334214
2021-W05,0,,0,0,,FI19,5525292,FI,Age25_49,AZ,414611
2021-W05,0,,0,0,,FI20,5525292,FI,Age25_49,UNK,9244
2021-W05,685,,3570,0,,FI1B,5525292,FI,Age25_49,COM,611552
2021-W05,0,,0,0,,FI1B,5525292,FI,Age25_49,UNK,611552
2021-W05,11,,0,0,,FI1B,5525292,FI,Age25_49,MOD,611552
2021-W05,0,,0,0,,FI1B,5525292,FI,Age25_49,AZ,611552
2021-W05,0,,0,0,,FI19,5525292,FI,Age25_49,UNK,414611
2021-W05,0,,0,0,,FI19,5525292,FI,Age25_49,MOD,414611
2021-W05,1450,,3441,0,,FI19,5525292,FI,Age25_49,COM,414611
2021-W05,30,,0,0,,FI,5525292,FI,Age25_49,MOD,1728083
2021-W05,0,,0,0,,FI,5525292,FI,Age25_49,UNK,1728083
2021-W05,0,,0,0,,FI1C,5525292,FI,Age25_49,UNK,334214
2021-W05,1089,,3280,0,,FI1C,5525292,FI,Age25_49,COM,334214
2021-W05,0,,0,0,,FI1C,5525292,FI,Age25_49,AZ,334214
2021-W05,524,,4044,0,,FI1D,5525292,FI,Age25_49,COM,358462
2021-W05,0,,0,0,,FI1D,5525292,FI,Age25_49,AZ,358462
2021-W05,0,,0,0,,FI,5525292,FI,Age25_49,AZ,1728083
2021-W05,0,,0,0,,FI1B,5525292,FI,Age50_59,UNK,221373
2021-W05,0,,0,0,,FI20,5525292,FI,Age50_59,MOD,4158
2021-W05,37,,46,0,,FI20,5525292,FI,Age50_59,COM,4158
2021-W05,0,,0,0,,FI19,5525292,FI,Age50_59,UNK,174886
2021-W05,0,,0,0,,FI19,5525292,FI,Age50_59,MOD,174886
2021-W05,794,,1556,0,,FI19,5525292,FI,Age50_59,COM,174886
2021-W05,0,,0,0,,FI19,5525292,FI,Age50_59,AZ,174886
2021-W05,0,,0,0,,FI,5525292,FI,Age50_59,AZ,724665
2021-W05,2160,,6951,0,,FI,5525292,FI,Age50_59,COM,724665
2021-W05,36,,0,0,,FI,5525292,FI,Age50_59,MOD,724665
2021-W05,0,,0,0,,FI1D,5525292,FI,Age50_59,AZ,167867
2021-W05,27,,0,0,,FI1D,5525292,FI,Age50_59,MOD,167867
2021-W05,7,,0,0,,FI1B,5525292,FI,Age50_59,MOD,221373
2021-W05,311,,1505,0,,FI1B,5525292,FI,Age50_59,COM,221373
2021-W05,0,,0,0,,FI1B,5525292,FI,Age50_59,AZ,221373
2021-W05,0,,0,0,,FI20,5525292,FI,Age50_59,AZ,4158
2021-W05,0,,0,0,,FI1D,5525292,FI,Age50_59,UNK,167867
2021-W05,326,,2193,0,,FI1D,5525292,FI,Age50_59,COM,167867
2021-W05,0,,0,0,,FI20,5525292,FI,Age50_59,UNK,4158
2021-W05,0,,0,0,,FI1C,5525292,FI,Age50_59,AZ,156381
2021-W05,0,,0,0,,FI,5525292,FI,Age50_59,UNK,724665
2021-W05,690,,1645,0,,FI1C,5525292,FI,Age50_59,COM,156381
2021-W05,2,,0,0,,FI1C,5525292,FI,Age50_59,MOD,156381
2021-W05,0,,0,0,,FI1C,5525292,FI,Age50_59,UNK,156381
2021-W05,0,,0,0,,FI1D,5525292,FI,Age60_69,AZ,187872
2021-W05,0,,0,0,,FI1C,5525292,FI,Age60_69,AZ,161879
2021-W05,0,,0,0,,FI,5525292,FI,Age60_69,AZ,716579
2021-W05,1522,,3680,0,,FI,5525292,FI,Age60_69,COM,716579
2021-W05,0,,0,0,,FI1D,5525292,FI,Age60_69,UNK,187872
2021-W05,66,,0,0,,FI1D,5525292,FI,Age60_69,MOD,187872
2021-W05,244,,1219,0,,FI1D,5525292,FI,Age60_69,COM,187872
2021-W05,0,,0,0,,FI,5525292,FI,Age60_69,UNK,716579
2021-W05,0,,0,0,,FI19,5525292,FI,Age60_69,UNK,181300
2021-W05,0,,0,0,,FI19,5525292,FI,Age60_69,MOD,181300
2021-W05,545,,774,0,,FI19,5525292,FI,Age60_69,COM,181300
2021-W05,0,,0,0,,FI19,5525292,FI,Age60_69,AZ,181300
2021-W05,0,,0,0,,FI1C,5525292,FI,Age60_69,UNK,161879
2021-W05,0,,0,0,,FI1C,5525292,FI,Age60_69,MOD,161879
2021-W05,260,,851,0,,FI1B,5525292,FI,Age60_69,COM,181690
2021-W05,447,,802,0,,FI1C,5525292,FI,Age60_69,COM,161879
2021-W05,0,,0,0,,FI1B,5525292,FI,Age60_69,AZ,181690
2021-W05,11,,0,0,,FI1B,5525292,FI,Age60_69,MOD,181690
2021-W05,0,,0,0,,FI1B,5525292,FI,Age60_69,UNK,181690
2021-W05,0,,0,0,,FI20,5525292,FI,Age60_69,UNK,3838
2021-W05,0,,0,0,,FI20,5525292,FI,Age60_69,MOD,3838
2021-W05,25,,30,0,,FI20,5525292,FI,Age60_69,COM,3838
2021-W05,0,,0,0,,FI20,5525292,FI,Age60_69,AZ,3838
2021-W05,77,,0,0,,FI,5525292,FI,Age60_69,MOD,716579
2021-W05,0,,0,0,,FI19,5525292,FI,Age70_79,MOD,146937
2021-W05,0,,0,0,,FI19,5525292,FI,Age70_79,UNK,146937
2021-W05,0,,0,0,,FI,5525292,FI,Age70_79,AZ,561908
2021-W05,0,,0,0,,FI1B,5525292,FI,Age70_79,MOD,141702
2021-W05,67,,0,0,,FI20,5525292,FI,Age70_79,COM,3187
2021-W05,0,,0,0,,FI20,5525292,FI,Age70_79,AZ,3187
2021-W05,0,,0,0,,FI1D,5525292,FI,Age70_79,UNK,136699
2021-W05,156,,0,0,,FI1D,5525292,FI,Age70_79,MOD,136699
2021-W05,314,,282,0,,FI1D,5525292,FI,Age70_79,COM,136699
2021-W05,0,,0,0,,FI1D,5525292,FI,Age70_79,AZ,136699
2021-W05,0,,0,0,,FI20,5525292,FI,Age70_79,UNK,3187
2021-W05,0,,0,0,,FI20,5525292,FI,Age70_79,MOD,3187
2021-W05,0,,0,0,,FI1B,5525292,FI,Age70_79,UNK,141702
2021-W05,0,,0,0,,FI19,5525292,FI,Age70_79,AZ,146937
2021-W05,339,,799,0,,FI1B,5525292,FI,Age70_79,COM,141702
2021-W05,0,,0,0,,FI1B,5525292,FI,Age70_79,AZ,141702
2021-W05,0,,0,0,,FI1C,5525292,FI,Age70_79,AZ,133383
2021-W05,450,,185,0,,FI1C,5525292,FI,Age70_79,COM,133383
2021-W05,0,,0,0,,FI1C,5525292,FI,Age70_79,MOD,133383
2021-W05,0,,0,0,,FI1C,5525292,FI,Age70_79,UNK,133383
2021-W05,577,,334,0,,FI19,5525292,FI,Age70_79,COM,146937
2021-W05,0,,0,0,,FI,5525292,FI,Age70_79,UNK,561908
2021-W05,156,,0,0,,FI,5525292,FI,Age70_79,MOD,561908
2021-W05,1747,,1601,0,,FI,5525292,FI,Age70_79,COM,561908
2021-W05,450,,0,0,,FI1D,5525292,FI,Age80+,MOD,80207
2021-W05,1449,,811,0,,FI1D,5525292,FI,Age80+,COM,80207
2021-W05,0,,0,0,,FI1D,5525292,FI,Age80+,AZ,80207
2021-W05,0,,0,0,,FI19,5525292,FI,Age80+,UNK,86152
2021-W05,0,,0,0,,FI19,5525292,FI,Age80+,MOD,86152
2021-W05,2303,,1117,0,,FI19,5525292,FI,Age80+,COM,86152
2021-W05,0,,0,0,,FI19,5525292,FI,Age80+,AZ,86152
2021-W05,0,,0,0,,FI1B,5525292,FI,Age80+,AZ,69094
2021-W05,0,,0,0,,FI,5525292,FI,Age80+,UNK,312406
2021-W05,526,,0,0,,FI,5525292,FI,Age80+,MOD,312406
2021-W05,11816,,4937,0,,FI,5525292,FI,Age80+,COM,312406
2021-W05,0,,0,0,,FI,5525292,FI,Age80+,AZ,312406
2021-W05,265,,0,0,,FI20,5525292,FI,Age80+,COM,1654
2021-W05,5380,,2356,0,,FI1B,5525292,FI,Age80+,COM,69094
2021-W05,76,,0,0,,FI1B,5525292,FI,Age80+,MOD,69094
2021-W05,0,,0,0,,FI1B,5525292,FI,Age80+,UNK,69094
2021-W05,0,,0,0,,FI1C,5525292,FI,Age80+,MOD,75299
2021-W05,0,,0,0,,FI1C,5525292,FI,Age80+,AZ,75299
2021-W05,2417,,653,0,,FI1C,5525292,FI,Age80+,COM,75299
2021-W05,0,,0,0,,FI1C,5525292,FI,Age80+,UNK,75299
2021-W05,0,,0,0,,FI20,5525292,FI,Age80+,UNK,1654
2021-W05,0,,0,0,,FI20,5525292,FI,Age80+,MOD,1654
2021-W05,0,,0,0,,FI20,5525292,FI,Age80+,AZ,1654
2021-W05,0,,0,0,,FI1D,5525292,FI,Age80+,UNK,80207
2021-W05,0,,0,0,,FI19,5525292,FI,AgeUNK,COM,
2021-W05,0,,0,0,,FI1C,5525292,FI,AgeUNK,MOD,
2021-W05,0,,0,0,,FI,5525292,FI,AgeUNK,COM,
2021-W05,0,,0,0,,FI,5525292,FI,AgeUNK,MOD,
2021-W05,0,,0,0,,FI1D,5525292,FI,AgeUNK,UNK,
2021-W05,0,,0,0,,FI1C,5525292,FI,AgeUNK,UNK,
2021-W05,0,,0,0,,FI19,5525292,FI,AgeUNK,MOD,
2021-W05,0,,0,0,,FI19,5525292,FI,AgeUNK,UNK,
2021-W05,0,,0,0,,FI1D,5525292,FI,AgeUNK,MOD,
2021-W05,0,,0,0,,FI1D,5525292,FI,AgeUNK,COM,
2021-W05,0,,0,0,,FI1B,5525292,FI,AgeUNK,COM,
2021-W05,0,,0,0,,FI1B,5525292,FI,AgeUNK,MOD,
2021-W05,0,,0,0,,FI1B,5525292,FI,AgeUNK,UNK,
2021-W05,0,,0,0,,FI1D,5525292,FI,AgeUNK,AZ,
2021-W05,0,,0,0,,FI,5525292,FI,AgeUNK,UNK,
2021-W05,0,,0,0,,FI1C,5525292,FI,AgeUNK,AZ,
2021-W05,0,,0,0,,FI20,5525292,FI,AgeUNK,MOD,
2021-W05,0,,0,0,,FI20,5525292,FI,AgeUNK,COM,
